Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 10 Jun,28h 20m,2 stops,No info,11542
Air India,24/03/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 25 Mar,20h 10m,2 stops,No info,13349
Air India,6/06/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,05:35 07 Jun,12h 45m,2 stops,No info,11432
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 02 Apr,19h 25m,2 stops,No info,12639
Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,08:55 02 May,27h 5m,2 stops,No info,10991
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 07 May,15h 20m,2 stops,No info,13873
Air India,24/04/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,4880
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1 stop,No info,11096
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,23:15 25 Mar,30h 30m,2 stops,No info,12835
Air India,18/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,16:50,05:35 19 May,12h 45m,2 stops,No info,11642
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,18:30 10 May,25h 40m,1 stop,No info,8576
Air India,9/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 10 May,16h 5m,1 stop,No info,6117
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 10 May,20h,2 stops,No info,14687
Air India,24/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 25 May,24h,1 stop,No info,6528
Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 16 May,20h,2 stops,No info,14687
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 25 May,19h 25m,2 stops,No info,15422
Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 16 May,28h 20m,2 stops,No info,15532
Air India,12/05/2019,Kolkata,Banglore,CCU → BBI → IXR → DEL → BLR,12:00,23:15 13 May,35h 15m,3 stops,No info,10991
Air India,1/03/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,6535
Air India,18/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,07:55 19 May,23h 35m,2 stops,No info,10697
Air India,3/06/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,15/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,12:30 16 May,19h 45m,2 stops,No info,14960
Air India,21/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,23:15,14h 55m,2 stops,No info,13164
Air India,6/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 07 May,16h 10m,2 stops,No info,13227
Air India,9/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,23:15,17h 25m,2 stops,No info,12723
Air India,12/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 13 May,30h 30m,2 stops,No info,10676
Air India,9/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 10 May,19h 55m,2 stops,No info,9416
Air India,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,23:15,13h 15m,1 stop,No info,10203
Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,10991
Air India,12/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,14960
Air India,9/06/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,6245
Air India,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1 stop,No info,10203
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,20:25 07 Jun,26h 55m,1 stop,No info,10413
Air India,9/05/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,23:15,8h 45m,2 stops,No info,14214
Air India,6/03/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4435
Air India,12/05/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 13 May,19h 25m,2 stops,No info,14634
Air India,15/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 16 May,19h 55m,2 stops,No info,9941
Air India,18/04/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,9/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 10 Jun,19h 55m,2 stops,No info,10151
Air India,1/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,12:30 02 May,19h 45m,2 stops,No info,14960
Air India,12/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 13 Jun,28h 20m,2 stops,No info,11542
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 02 Apr,15h 20m,2 stops,No info,10408
Air India,3/04/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,11:05 04 Apr,25h 55m,2 stops,No info,4647
Air India,6/06/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,12:30 07 Jun,22h,2 stops,No info,15894
Air India,1/05/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 02 May,28h 20m,1 stop,No info,7452
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,07:55 02 May,15h 5m,1 stop,No info,8366
Air India,15/05/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 16 May,28h 20m,1 stop,No info,7452
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,13:45 13 Jun,27h 45m,2 stops,No info,12224
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,7795
Air India,21/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,08:55 22 May,23h 5m,2 stops,No info,14960
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8576
Air India,21/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 22 May,20h 10m,2 stops,No info,11432
Air India,27/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,12/06/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 13 Jun,24h,1 stop,No info,6528
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,17:30,13:45 13 Jun,20h 15m,2 stops,No info,12224
Air India,21/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,21:50,13h 30m,2 stops,No info,10697
Air India,12/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,12:30 13 Jun,19h 45m,2 stops,No info,14960
Air India,12/06/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 10 May,22h 30m,1 stop,No info,8366
Air India,24/05/2019,Kolkata,Banglore,CCU → IXR → BBI → BLR,05:50,13:15,7h 25m,2 stops,No info,7662
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 10 May,28h 20m,2 stops,No info,11542
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8576
Air India,1/04/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10 02 Apr,23h 10m,2 stops,No info,9258
Air India,9/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10 10 Jun,23h 10m,2 stops,No info,10151
Air India,15/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,6/06/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 07 Jun,28h 20m,1 stop,No info,7662
Air India,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8366
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 07 May,19h 25m,2 stops,No info,17049
Air India,12/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,12723
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,20:25 13 Jun,23h 55m,1 stop,No info,10203
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 25 May,18h 20m,2 stops,No info,13873
Air India,6/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,14960
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,08:55 25 Mar,12h 25m,1 stop,No info,12173
Air India,15/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,13:45 16 May,27h 45m,2 stops,No info,16057
Air India,9/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 10 May,15h 20m,2 stops,No info,13033
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 22 May,15h 20m,2 stops,No info,13033
Air India,18/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 19 May,18h 20m,2 stops,No info,13243
Air India,24/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,23:15,17h 25m,2 stops,No info,12723
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,11096
Air India,3/05/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,10413
Air India,21/03/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4435
Air India,6/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,04:40 07 May,9h 40m,1 stop,No info,6117
Air India,24/05/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,20:30,13:45 13 Jun,17h 15m,2 stops,No info,12224
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,10203
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 02 May,22h 30m,1 stop,No info,8366
Air India,3/03/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,13885
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15 25 Mar,37h 25m,2 stops,No info,14410
Air India,6/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,12:00 07 May,19h 15m,2 stops,No info,14120
Air India,15/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,16:15 16 May,34h 25m,2 stops,No info,12723
Air India,24/03/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,09:10,21:50,12h 40m,2 stops,No info,15187
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,15:05 07 May,29h 40m,2 stops,No info,11542
Air India,1/04/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 02 Apr,20h,2 stops,No info,12219
Air India,18/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,20:25,12h 5m,2 stops,No info,12534
Air India,9/05/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 10 May,24h,1 stop,No info,6528
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 13 May,20h 10m,2 stops,No info,11642
Air India,9/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 10 May,18h 20m,2 stops,No info,13033
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,23:15,13h 15m,1 stop,No info,11936
Air India,18/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 19 May,28h 20m,2 stops,No info,13222
Air India,1/04/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,20:25 02 Apr,27h 40m,2 stops,No info,9920
Air India,18/05/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 19 May,19h 25m,2 stops,No info,14109
Air India,12/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,21:50,9h 50m,2 stops,No info,10676
Air India,12/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 13 Jun,16h 10m,2 stops,No info,14960
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → VGA → BLR,07:00,10:00 25 Mar,27h,2 stops,No info,11491
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → COK → TRV → BLR,10:00,10:30 25 May,24h 30m,3 stops,No info,13007
Air India,1/06/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Air India,18/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10 19 May,23h 10m,2 stops,No info,10676
Air India,15/03/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4435
Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,23:15,17h 25m,2 stops,No info,10991
Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 10 Jun,19h 25m,2 stops,No info,12744
Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 25 May,28h 20m,2 stops,No info,12592
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,12:00 02 Apr,18h 30m,1 stop,No info,7893
Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,20:25 10 Jun,23h 55m,1 stop,No info,10203
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 07 May,22h 30m,1 stop,No info,8366
Air India,1/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,16:15 02 May,34h 25m,2 stops,No info,10991
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,08:55 22 May,15h 25m,1 stop,No info,11936
Air India,9/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,20:25,12h 5m,2 stops,No info,11432
Air India,6/04/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4460
Air India,6/06/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,21:50,13h 30m,2 stops,No info,10697
Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → TRV → BLR,09:25,10:30 25 May,25h 5m,2 stops,No info,12797
Air India,6/06/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 07 Jun,20h,2 stops,No info,13217
Air India,6/06/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,08:55 07 Jun,18h 25m,2 stops,No info,15894
Air India,1/04/2019,Kolkata,Banglore,CCU → BOM → HBX → BLR,16:50,18:20 02 Apr,25h 30m,2 stops,No info,7893
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → COK → TRV → BLR,10:00,10:30 07 May,24h 30m,3 stops,No info,12797
Air India,18/06/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,21/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 22 May,15h 20m,2 stops,No info,13033
Air India,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,07:55 07 Jun,15h 5m,1 stop,No info,8366
Air India,18/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 19 May,30h 40m,2 stops,No info,12723
Air India,6/06/2019,Kolkata,Banglore,CCU → BBI → BLR,12:00,13:15 07 Jun,25h 15m,1 stop,No info,7662
Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:50,07:55 25 May,15h 5m,1 stop,No info,8576
Air India,21/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,07:55 22 May,23h 35m,2 stops,No info,11222
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,13:45 25 Mar,30h 45m,2 stops,No info,12829
Air India,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,16:15 13 May,19h 45m,1 stop,No info,10203
Air India,6/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,08:55 07 May,27h 5m,2 stops,No info,10991
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,13:45 10 May,20h 55m,2 stops,No info,12592
Air India,24/03/2019,Kolkata,Banglore,CCU → IXZ → MAA → BLR,05:40,14:35 25 Mar,32h 55m,2 stops,No info,11522
Air India,15/06/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,21/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,20:25,12h 5m,2 stops,No info,12324
Air India,21/05/2019,Kolkata,Banglore,CCU → GAU → IMF → DEL → BLR,09:50,23:15,13h 25m,3 stops,No info,14960
Air India,24/04/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air India,1/04/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,8030
Air India,1/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,08:55 02 May,23h 5m,2 stops,No info,13227
Air India,1/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 02 May,30h 30m,2 stops,No info,10151
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 07 May,20h,2 stops,No info,17732
Air India,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,21:50,12h 25m,1 stop,No info,8366
Air India,9/04/2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,14:35 10 Apr,24h,1 stop,No info,5006
Air India,9/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 10 May,28h 20m,2 stops,No info,12592
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,23:15 25 Mar,26h 45m,1 stop,No info,10808
Air India,12/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,07:55 13 Jun,19h 55m,2 stops,No info,9416
Air India,18/05/2019,Kolkata,Banglore,CCU → BOM → HBX → BLR,09:25,18:20,8h 55m,2 stops,No info,8366
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,16:15,9h 15m,1 stop,No info,11936
Air India,24/03/2019,Kolkata,Banglore,CCU → BOM → GOI → BLR,09:25,05:35 25 Mar,20h 10m,2 stops,No info,11774
Air India,6/06/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,7452
Air India,18/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 19 May,16h 5m,1 stop,No info,6327
Air India,21/05/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,12:30 22 May,22h,2 stops,No info,15107
Air India,15/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,20:30,13:45 16 May,17h 15m,2 stops,No info,16057
Air India,1/04/2019,Kolkata,Banglore,CCU → IXR → BBI → BLR,05:50,13:15,7h 25m,2 stops,No info,5562
Air India,6/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 07 Jun,30h 40m,2 stops,No info,12723
Air India,1/04/2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:15,4h 5m,1 stop,No info,5793
Air India,1/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,09:10,21:50,12h 40m,2 stops,No info,12009
Air India,21/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 22 May,30h 30m,2 stops,No info,10151
Air India,24/03/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,09:10,11:10 25 Mar,26h,2 stops,No info,15187
Air India,6/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 07 Jun,16h 10m,2 stops,No info,14960
Air India,6/05/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air India,15/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 16 May,30h 40m,2 stops,No info,12723
Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,16:50,13:45 16 May,20h 55m,2 stops,No info,15532
Air India,21/05/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,21:50,9h 50m,2 stops,No info,10151
Air India,6/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Air India,9/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 10 May,16h 10m,2 stops,No info,13227
Air India,9/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,08:55 10 Jun,27h 5m,2 stops,No info,12723
Air India,9/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,18:30 10 Jun,30h 30m,2 stops,No info,10151
Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,21:50,12h 25m,1 stop,No info,8366
Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Air India,24/05/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,7662
Air India,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,21:50,12h 25m,1 stop,No info,8366
Air India,6/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,10991
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 07 Jun,22h 25m,2 stops,No info,12009
Air India,12/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,08:55 13 Jun,23h 5m,2 stops,No info,14960
Air India,12/05/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,8450
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,12:00 02 Apr,15h 30m,1 stop,No info,7893
Air India,12/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 13 May,28h 20m,2 stops,No info,12592
Air India,27/06/2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2h 35m,non-stop,No info,4145
Air India,12/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 13 Jun,19h 25m,2 stops,No info,13532
Air India,1/04/2019,Kolkata,Banglore,CCU → BOM → TRV → BLR,09:25,10:30 02 Apr,25h 5m,2 stops,No info,12009
Air India,1/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,13:45 02 May,27h 45m,2 stops,No info,15164
Air India,6/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:00 07 May,30h 10m,2 stops,No info,11883
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 07 May,18h 20m,2 stops,No info,14083
Air India,12/06/2019,Kolkata,Banglore,CCU → IXR → BBI → BLR,05:50,13:15,7h 25m,2 stops,No info,7662
Air India,18/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,12093
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,01:20 10 Jun,15h 55m,2 stops,No info,11668
Air India,6/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,09:50 07 May,14h 50m,1 stop,No info,6117
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,10:00,20:25,10h 25m,1 stop,No info,10413
Air India,15/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,04:40 16 May,9h 40m,1 stop,No info,6117
Air India,1/05/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,6245
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,05:25 07 Jun,19h 25m,2 stops,No info,13007
Air India,24/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 25 May,18h 20m,2 stops,No info,14083
Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1 stop,No info,10413
Air India,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,10493
Air India,24/03/2019,Kolkata,Banglore,CCU → BBI → BLR,12:00,13:40 25 Mar,25h 40m,1 stop,No info,7742
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891
